                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.4326,                 3.4913,                 3.9883,                0.00286,                0.25822,                0.01254,                0.00398,                 4.0794,                  3.886,                 4.6196,             0.00066077,             0.00066077,             0.00066077
                      2,                 2.9451,                 3.1699,                 3.2663,                0.05943,                0.05481,                0.01655,                0.00481,                 2.8764,                 3.6885,                 3.2599,              0.0013209,              0.0013209,              0.0013209
                      3,                 2.6194,                 2.9146,                 2.9636,                0.15698,                0.13155,                0.06723,                0.02338,                 2.5324,                  3.045,                 2.8922,              0.0019744,              0.0019744,              0.0019744
                      4,                 2.4113,                 2.7542,                 2.7554,                0.15597,                0.13303,                0.06897,                0.02774,                  2.358,                 4.3678,                 2.7298,              0.0019703,              0.0019703,              0.0019703
                      5,                 2.2372,                  2.589,                 2.5956,                0.22586,                0.23021,                0.14113,                0.04629,                 2.3066,                 2.7676,                 2.6045,              0.0019703,              0.0019703,              0.0019703
                      6,                 2.1315,                 2.4074,                 2.4368,                0.30518,                0.19732,                0.16231,                0.07208,                 2.1149,                  2.818,                 2.4675,              0.0019604,              0.0019604,              0.0019604
                      7,                 2.0301,                 2.3196,                 2.3438,                 0.3413,                0.27649,                0.21106,                0.09058,                 2.1407,                 2.5482,                  2.385,              0.0019505,              0.0019505,              0.0019505
                      8,                   1.95,                 2.1962,                 2.2456,                0.37189,                0.30506,                0.27143,                0.13144,                 1.9553,                 2.2521,                 2.2534,              0.0019406,              0.0019406,              0.0019406
                      9,                  1.901,                 2.1279,                 2.1809,                0.38229,                0.32037,                0.29134,                0.15648,                 1.8853,                 2.1723,                 2.1868,              0.0019307,              0.0019307,              0.0019307
                     10,                 1.8639,                 2.0512,                 2.1412,                 0.4381,                 0.3447,                0.33122,                0.17752,                  1.858,                 2.0642,                 2.1248,              0.0019208,              0.0019208,              0.0019208
                     11,                 1.8064,                 2.0178,                 2.0819,                0.54565,                0.34714,                0.37936,                0.20759,                 1.8432,                 1.9458,                 2.1192,              0.0019109,              0.0019109,              0.0019109
                     12,                   1.76,                 1.9492,                  2.048,                0.49605,                 0.3447,                0.37602,                0.21476,                 1.7483,                 1.8787,                 2.0199,               0.001901,               0.001901,               0.001901
                     13,                 1.7372,                  1.892,                 2.0193,                0.47136,                0.36297,                0.35968,                0.18715,                 1.7957,                 2.0718,                 2.0269,              0.0018911,              0.0018911,              0.0018911
                     14,                  1.719,                 1.8533,                   1.98,                0.49843,                0.36175,                0.37005,                 0.2096,                 1.7554,                 2.0048,                 2.0307,              0.0018812,              0.0018812,              0.0018812
                     15,                 1.6639,                 1.8172,                 1.9454,                0.57595,                0.38124,                0.41351,                0.24206,                 1.7251,                 1.8637,                 1.9947,              0.0018713,              0.0018713,              0.0018713
                     16,                 1.6566,                   1.77,                 1.9121,                0.58762,                0.44336,                0.46837,                0.27189,                 1.6598,                 1.7222,                 1.9275,              0.0018614,              0.0018614,              0.0018614
                     17,                 1.6534,                 1.7446,                 1.9263,                0.54989,                0.39951,                0.42726,                0.24593,                 1.6596,                 1.7846,                 1.9111,              0.0018515,              0.0018515,              0.0018515
                     18,                 1.6075,                 1.7287,                 1.9086,                 0.5934,                0.41169,                0.45744,                0.26796,                 1.6556,                  1.745,                 1.9104,              0.0018416,              0.0018416,              0.0018416
                     19,                 1.5978,                 1.6946,                 1.8708,                0.58434,                 0.4592,                0.47468,                0.28418,                 1.6143,                  1.716,                 1.8686,              0.0018317,              0.0018317,              0.0018317
                     20,                 1.5837,                 1.6799,                 1.8606,                0.62236,                0.42996,                0.48394,                0.29752,                 1.6081,                 1.6453,                 1.8493,              0.0018218,              0.0018218,              0.0018218
                     21,                 1.5504,                 1.6186,                   1.83,                0.64553,                 0.4665,                0.50775,                0.30017,                 1.6394,                 1.5686,                 1.8676,              0.0018119,              0.0018119,              0.0018119
                     22,                 1.5438,                 1.6407,                 1.8182,                0.66795,                0.44839,                0.50672,                 0.3042,                  1.573,                  1.565,                 1.8219,               0.001802,               0.001802,               0.001802
                     23,                  1.562,                 1.6348,                 1.8337,                0.61339,                0.47539,                0.50114,                0.29804,                 1.5745,                 1.5848,                  1.819,              0.0017921,              0.0017921,              0.0017921
                     24,                 1.5237,                 1.5857,                 1.7905,                0.61571,                0.49178,                0.51558,                 0.3105,                 1.5526,                  1.548,                  1.802,              0.0017822,              0.0017822,              0.0017822
                     25,                  1.525,                 1.5686,                 1.7965,                0.67547,                0.40926,                0.49515,                0.29433,                 1.6211,                 1.5803,                 1.8607,              0.0017723,              0.0017723,              0.0017723
                     26,                 1.5099,                 1.5718,                 1.7844,                0.60123,                0.46772,                 0.4988,                0.29413,                 1.5456,                 1.6183,                 1.7795,              0.0017624,              0.0017624,              0.0017624
                     27,                 1.5041,                 1.5594,                 1.7659,                0.68039,                0.49086,                0.54483,                0.33043,                 1.5322,                 1.5012,                 1.7818,              0.0017525,              0.0017525,              0.0017525
                     28,                 1.4988,                 1.5306,                  1.765,                0.66982,                0.43971,                 0.5101,                0.30782,                 1.5556,                 1.5504,                 1.8114,              0.0017426,              0.0017426,              0.0017426
                     29,                 1.4551,                 1.4833,                 1.7323,                0.68375,                0.47016,                0.53196,                0.32134,                 1.5422,                 1.4444,                 1.7778,              0.0017327,              0.0017327,              0.0017327
                     30,                 1.4319,                 1.4625,                 1.7202,                0.68599,                0.48843,                0.53739,                0.32956,                 1.5213,                 1.5138,                  1.746,              0.0017228,              0.0017228,              0.0017228
                     31,                 1.4307,                 1.4758,                 1.6956,                0.69345,                0.46285,                0.53336,                0.33251,                 1.5139,                 1.4402,                  1.761,              0.0017129,              0.0017129,              0.0017129
                     32,                 1.4164,                 1.4484,                 1.6988,                0.67753,                0.47599,                 0.5432,                0.33268,                  1.506,                 1.4749,                 1.7422,               0.001703,               0.001703,               0.001703
                     33,                  1.438,                 1.4426,                 1.7054,                0.63132,                0.49939,                0.54787,                0.34877,                 1.4554,                 1.4032,                  1.704,              0.0016931,              0.0016931,              0.0016931
                     34,                 1.4164,                 1.4242,                 1.6927,                0.65255,                0.49641,                 0.5477,                0.34043,                 1.4883,                  1.461,                 1.7326,              0.0016832,              0.0016832,              0.0016832
                     35,                  1.395,                 1.4237,                 1.6834,                0.69541,                0.51725,                0.56235,                0.35569,                  1.488,                 1.3919,                 1.7291,              0.0016733,              0.0016733,              0.0016733
                     36,                 1.4164,                 1.4112,                 1.6858,                0.67317,                0.51766,                0.56987,                 0.3568,                 1.4682,                 1.3879,                 1.7254,              0.0016634,              0.0016634,              0.0016634
                     37,                 1.4042,                 1.3811,                 1.6833,                0.67144,                0.48965,                0.53633,                0.33638,                 1.4761,                 1.4135,                 1.7274,              0.0016535,              0.0016535,              0.0016535
                     38,                 1.3884,                 1.3909,                 1.6672,                0.66157,                0.53593,                0.57774,                0.36497,                 1.4234,                 1.3251,                 1.6763,              0.0016436,              0.0016436,              0.0016436
                     39,                 1.3538,                 1.3556,                 1.6529,                0.67364,                0.52796,                0.56935,                0.36359,                 1.4417,                 1.3447,                 1.6885,              0.0016337,              0.0016337,              0.0016337
                     40,                   1.37,                 1.3518,                 1.6517,                0.67859,                 0.5349,                0.57825,                0.36023,                 1.4357,                 1.3632,                 1.6729,              0.0016238,              0.0016238,              0.0016238
                     41,                 1.3802,                 1.3538,                 1.6471,                0.69388,                0.52457,                0.58981,                0.37922,                 1.4474,                 1.3072,                  1.685,              0.0016139,              0.0016139,              0.0016139
                     42,                 1.3716,                 1.3577,                 1.6523,                0.67123,                0.53228,                0.57431,                0.36101,                 1.4277,                 1.4065,                 1.6744,               0.001604,               0.001604,               0.001604
                     43,                 1.3742,                 1.3536,                 1.6534,                0.68945,                0.49574,                0.55785,                0.36125,                 1.4286,                 1.3502,                 1.6823,              0.0015941,              0.0015941,              0.0015941
                     44,                 1.3674,                 1.3671,                 1.6499,                0.72868,                0.49574,                0.57677,                0.36211,                  1.428,                 1.3485,                 1.6676,              0.0015842,              0.0015842,              0.0015842
                     45,                   1.35,                 1.3303,                 1.6312,                0.68941,                0.51639,                 0.5735,                0.37088,                 1.4147,                 1.3246,                 1.6723,              0.0015743,              0.0015743,              0.0015743
                     46,                 1.3556,                 1.3205,                 1.6179,                0.71104,                0.48356,                0.55682,                0.35675,                 1.4451,                 1.3378,                 1.7053,              0.0015644,              0.0015644,              0.0015644
                     47,                 1.3293,                 1.2878,                 1.6191,                 0.6869,                0.51644,                 0.5708,                 0.3681,                 1.4088,                 1.3243,                 1.6661,              0.0015545,              0.0015545,              0.0015545
                     48,                  1.327,                 1.2793,                 1.5963,                0.68191,                0.52984,                0.58249,                0.37411,                 1.4064,                 1.2976,                 1.6635,              0.0015446,              0.0015446,              0.0015446
                     49,                 1.3324,                 1.2772,                 1.6064,                0.65859,                0.51766,                0.56282,                0.36079,                 1.4207,                  1.324,                 1.6692,              0.0015347,              0.0015347,              0.0015347
                     50,                 1.3148,                  1.281,                 1.6064,                0.68358,                0.48943,                0.55438,                0.36232,                 1.4018,                 1.3481,                 1.6602,              0.0015248,              0.0015248,              0.0015248
                     51,                 1.3281,                 1.2852,                 1.5972,                0.73019,                0.51523,                0.58922,                0.38182,                  1.368,                 1.2833,                 1.6099,              0.0015149,              0.0015149,              0.0015149
                     52,                 1.3333,                  1.286,                 1.6112,                0.69626,                0.50061,                0.57518,                 0.3801,                 1.3819,                 1.3022,                 1.6126,               0.001505,               0.001505,               0.001505
                     53,                 1.3011,                 1.2434,                 1.5843,                 0.7465,                0.52741,                0.60159,                0.39626,                 1.3639,                 1.2615,                 1.6166,              0.0014951,              0.0014951,              0.0014951
                     54,                 1.3144,                 1.2636,                 1.5929,                 0.7076,                0.54689,                0.59114,                0.37443,                 1.3877,                 1.2687,                  1.649,              0.0014852,              0.0014852,              0.0014852
                     55,                 1.3293,                 1.2658,                 1.5979,                0.70397,                0.54454,                0.58844,                0.37981,                 1.4042,                 1.2665,                 1.6418,              0.0014753,              0.0014753,              0.0014753
                     56,                  1.297,                 1.2389,                 1.5682,                0.71302,                0.53471,                0.59968,                0.38318,                 1.3898,                 1.2519,                 1.6181,              0.0014654,              0.0014654,              0.0014654
                     57,                 1.2786,                 1.2173,                 1.5592,                 0.7082,                0.52862,                0.58833,                0.38424,                   1.36,                  1.258,                 1.6093,              0.0014555,              0.0014555,              0.0014555
                     58,                  1.287,                 1.2254,                  1.558,                0.70789,                0.51888,                0.58716,                 0.3809,                 1.3963,                 1.2534,                 1.6327,              0.0014456,              0.0014456,              0.0014456
                     59,                 1.2842,                  1.237,                 1.5777,                0.67188,                0.53959,                0.59055,                0.38935,                 1.3552,                  1.235,                 1.6004,              0.0014357,              0.0014357,              0.0014357
                     60,                 1.2587,                 1.2156,                 1.5562,                 0.7286,                0.54607,                0.60714,                0.39531,                 1.3602,                 1.2114,                 1.6072,              0.0014258,              0.0014258,              0.0014258
                     61,                 1.2652,                 1.2028,                  1.536,                0.69069,                 0.5201,                0.56667,                0.36549,                 1.3813,                 1.2954,                 1.6298,              0.0014159,              0.0014159,              0.0014159
                     62,                 1.2663,                 1.2115,                 1.5565,                0.73532,                0.52451,                0.59095,                0.38142,                 1.3558,                 1.2447,                 1.5906,               0.001406,               0.001406,               0.001406
                     63,                 1.2651,                 1.1991,                 1.5438,                0.69798,                 0.5335,                0.59056,                0.38295,                 1.3564,                 1.2322,                  1.604,              0.0013961,              0.0013961,              0.0013961
                     64,                 1.2678,                 1.1831,                 1.5385,                0.71538,                0.53959,                0.59684,                 0.3871,                 1.3846,                 1.2225,                 1.6282,              0.0013862,              0.0013862,              0.0013862
                     65,                 1.2497,                 1.1988,                 1.5402,                0.69973,                0.54324,                0.60714,                 0.3872,                 1.3931,                 1.2353,                 1.6304,              0.0013763,              0.0013763,              0.0013763
                     66,                 1.2423,                 1.1909,                 1.5313,                0.73782,                0.52446,                0.60291,                  0.388,                 1.3638,                 1.2335,                 1.6095,              0.0013664,              0.0013664,              0.0013664
                     67,                 1.2431,                 1.1782,                 1.5462,                0.71911,                0.54568,                0.60176,                0.38662,                 1.3966,                 1.2259,                 1.6162,              0.0013565,              0.0013565,              0.0013565
                     68,                  1.255,                 1.1937,                 1.5388,                0.70517,                0.55664,                0.60421,                0.38818,                 1.3684,                 1.2281,                  1.609,              0.0013466,              0.0013466,              0.0013466
                     69,                 1.2543,                 1.1645,                 1.5377,                 0.7271,                0.55055,                0.60763,                0.40432,                 1.3356,                 1.2039,                 1.5838,              0.0013367,              0.0013367,              0.0013367
                     70,                 1.2434,                 1.1807,                 1.5204,                0.75385,                0.50732,                0.60049,                0.39122,                 1.3594,                 1.2203,                 1.5915,              0.0013268,              0.0013268,              0.0013268
                     71,                 1.2465,                 1.1564,                  1.515,                0.73488,                0.55298,                0.60955,                0.38876,                 1.3909,                 1.2127,                 1.6171,              0.0013169,              0.0013169,              0.0013169
                     72,                 1.2344,                 1.1597,                 1.5333,                0.74345,                0.55298,                0.61631,                0.40645,                  1.336,                 1.1959,                 1.5734,               0.001307,               0.001307,               0.001307
                     73,                 1.2182,                 1.1412,                 1.5021,                0.72454,                0.57613,                0.61522,                0.39818,                 1.3348,                 1.1799,                 1.5736,              0.0012971,              0.0012971,              0.0012971
                     74,                 1.2219,                 1.1353,                 1.5047,                 0.7418,                0.55991,                 0.6152,                0.40637,                 1.3358,                 1.2053,                  1.579,              0.0012872,              0.0012872,              0.0012872
                     75,                 1.2244,                 1.1365,                 1.5147,                0.72477,                0.55055,                0.61076,                0.40097,                 1.3448,                 1.1864,                 1.5635,              0.0012773,              0.0012773,              0.0012773
                     76,                 1.2155,                  1.131,                 1.5032,                0.73837,                0.55055,                0.61925,                0.40614,                 1.3469,                 1.1572,                 1.5836,              0.0012674,              0.0012674,              0.0012674
                     77,                 1.2146,                 1.1381,                 1.4961,                 0.7437,                0.54446,                0.61233,                0.40198,                 1.3377,                 1.1879,                 1.5692,              0.0012575,              0.0012575,              0.0012575
                     78,                 1.2163,                 1.1134,                 1.5082,                0.71718,                 0.5676,                0.62107,                0.40994,                 1.3326,                   1.17,                 1.5457,              0.0012476,              0.0012476,              0.0012476
                     79,                  1.224,                 1.1236,                 1.5064,                0.74087,                0.56029,                0.62399,                0.41512,                 1.3022,                 1.1424,                 1.5352,              0.0012377,              0.0012377,              0.0012377
                     80,                 1.2062,                   1.12,                 1.5004,                0.74405,                0.55237,                0.62634,                0.40923,                  1.337,                 1.1643,                 1.5677,              0.0012278,              0.0012278,              0.0012278
                     81,                 1.2008,                 1.1061,                 1.4783,                0.71804,                0.56151,                0.61661,                0.40645,                 1.3349,                 1.1598,                 1.5671,              0.0012179,              0.0012179,              0.0012179
                     82,                 1.2032,                 1.1101,                 1.5008,                0.73222,                0.54956,                0.61592,                0.41009,                 1.3284,                 1.1425,                 1.5608,               0.001208,               0.001208,               0.001208
                     83,                 1.2091,                 1.1235,                 1.5088,                0.71075,                0.56395,                0.61211,                 0.4023,                 1.3339,                 1.1518,                 1.5681,              0.0011981,              0.0011981,              0.0011981
                     84,                 1.1937,                 1.1098,                 1.4903,                 0.7561,                0.55128,                0.61542,                0.40847,                 1.3181,                 1.1546,                 1.5512,              0.0011882,              0.0011882,              0.0011882
                     85,                 1.2075,                 1.1015,                 1.4935,                0.73907,                0.56273,                0.62675,                0.41007,                 1.3165,                 1.1643,                 1.5482,              0.0011783,              0.0011783,              0.0011783
                     86,                 1.2004,                 1.0947,                 1.4921,                0.77389,                0.53959,                0.62247,                0.40304,                 1.3426,                 1.1597,                 1.5839,              0.0011684,              0.0011684,              0.0011684
                     87,                 1.1795,                 1.0745,                 1.4636,                 0.7452,                0.52619,                0.60822,                0.40105,                 1.3278,                 1.1923,                 1.5612,              0.0011585,              0.0011585,              0.0011585
                     88,                 1.1792,                 1.0845,                 1.4649,                0.75284,                0.57247,                0.63399,                0.41379,                 1.3296,                  1.151,                 1.5638,              0.0011486,              0.0011486,              0.0011486
                     89,                 1.1856,                  1.079,                   1.46,                0.76274,                0.53228,                0.61865,                0.40862,                 1.3314,                 1.1561,                 1.5597,              0.0011387,              0.0011387,              0.0011387
                     90,                 1.1828,                 1.0739,                 1.4756,                0.74107,                0.55177,                0.61934,                0.40437,                 1.3204,                 1.1515,                  1.562,              0.0011288,              0.0011288,              0.0011288
                     91,                 1.1667,                  1.067,                 1.4693,                0.75176,                0.55298,                0.62709,                0.40316,                 1.3528,                 1.1592,                 1.5804,              0.0011189,              0.0011189,              0.0011189
                     92,                 1.1706,                  1.053,                 1.4633,                0.72008,                0.55459,                0.61922,                0.41078,                 1.3197,                 1.1342,                 1.5448,               0.001109,               0.001109,               0.001109
                     93,                 1.1411,                 1.0461,                 1.4506,                0.77573,                0.54689,                0.62907,                0.41483,                 1.3151,                 1.1434,                 1.5576,              0.0010991,              0.0010991,              0.0010991
                     94,                 1.1512,                 1.0272,                 1.4404,                0.76661,                0.55055,                0.62939,                0.41871,                 1.3113,                 1.1348,                 1.5442,              0.0010892,              0.0010892,              0.0010892
                     95,                  1.163,                 1.0323,                 1.4593,                0.75613,                0.55907,                0.62575,                0.41649,                 1.3332,                 1.1457,                 1.5715,              0.0010793,              0.0010793,              0.0010793
                     96,                 1.1753,                 1.0656,                 1.4562,                0.70307,                  0.581,                0.62429,                0.41216,                 1.3234,                 1.1287,                 1.5538,              0.0010694,              0.0010694,              0.0010694
                     97,                 1.1368,                 1.0154,                 1.4453,                0.72434,                0.54689,                0.61512,                0.41053,                 1.3007,                 1.1608,                 1.5328,              0.0010595,              0.0010595,              0.0010595
                     98,                  1.164,                 1.0451,                 1.4484,                 0.7362,                0.57491,                0.62806,                0.41466,                 1.3046,                 1.1219,                 1.5436,              0.0010496,              0.0010496,              0.0010496
                     99,                 1.1576,                 1.0297,                 1.4533,                 0.7319,                0.56151,                0.62203,                0.41895,                 1.3026,                 1.1132,                 1.5249,              0.0010397,              0.0010397,              0.0010397
